Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
666.0,60.0,3,106.0,11194.0,1,0,3,0,0,0,8,2,2,0,5,8.0,5.0,2000.0,2000.0,1,1,12,13,40.0,2,4,2,2,4,3,6,0.0,6,0.0,1406.0,1406.0,1,0,1,4,1454.0,482.0,0.0,1936.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,4,1,2000.0,2,2.0,504.0,5,5,2,188.0,124.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,8,4,230500.0
667.0,60.0,3,69.0,17673.5,1,0,3,0,4,0,12,2,2,0,5,6.0,5.0,1965.0,1979.0,0,5,9,10,113.0,3,2,1,2,4,3,3,187.0,5,0.0,111.0,1021.0,1,4,1,4,1465.0,915.0,0.0,2380.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,5,1.0,3,4,1965.0,3,2.0,596.0,5,5,2,0.0,170.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,8,0,129000.0
668.0,20.0,3,65.0,8125.0,1,3,3,0,4,0,20,2,2,0,2,6.0,5.0,1994.0,1998.0,1,1,6,6,258.0,3,4,2,2,4,3,2,1138.0,6,0.0,270.0,1408.0,1,0,1,4,1679.0,0.0,0.0,1679.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,1,1,1994.0,2,2.0,575.0,5,5,2,224.0,42.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,8,4,193500.0
669.0,20.0,3,69.0,14175.0,1,3,0,0,0,1,19,2,2,0,2,5.0,6.0,1956.0,1987.0,1,1,5,14,0.0,3,4,1,3,4,3,5,988.0,6,0.0,200.0,1188.0,1,2,1,4,1437.0,0.0,0.0,1437.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,3,1.0,4,5,1999.0,3,2.0,576.0,5,5,2,304.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,8,4,168000.0
670.0,30.0,3,80.0,11600.0,1,3,3,0,4,0,6,2,2,0,2,4.0,5.0,1922.0,1950.0,1,1,8,8,0.0,3,4,0,1,4,3,6,0.0,6,0.0,700.0,700.0,1,0,1,4,1180.0,0.0,0.0,1180.0,0.0,0.0,1.0,0.0,2.0,1.0,1,5.0,6,1.0,2,5,1922.0,3,1.0,252.0,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8,4,137500.0
671.0,60.0,3,64.0,8633.0,1,3,3,0,2,0,5,2,2,0,5,6.0,5.0,2005.0,2005.0,1,1,12,13,0.0,2,4,2,2,4,3,2,193.0,6,0.0,545.0,738.0,1,0,1,4,738.0,738.0,0.0,1476.0,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,2,1,2005.0,0,2.0,540.0,5,5,2,100.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,8,4,173500.0
672.0,70.0,2,54.0,6629.0,1,3,3,0,4,0,7,0,2,0,5,6.0,6.0,1925.0,1950.0,2,1,13,14,0.0,3,2,0,3,4,3,1,551.0,6,0.0,121.0,672.0,1,4,0,4,697.0,672.0,0.0,1369.0,1.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,2,5,1930.0,3,1.0,300.0,5,5,2,147.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8,4,103600.0
673.0,20.0,3,69.0,11250.0,1,0,3,0,4,0,24,2,2,0,2,6.0,6.0,1977.0,1977.0,1,1,9,10,0.0,2,4,1,2,4,3,0,767.0,6,0.0,441.0,1208.0,1,4,1,4,1208.0,0.0,0.0,1208.0,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,1.0,4,1,1977.0,2,2.0,546.0,5,5,2,198.0,42.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8,4,165000.0
674.0,20.0,3,107.5,14442.0,1,3,3,0,4,0,6,2,2,0,2,6.0,7.0,1957.0,2004.0,3,1,5,5,106.0,3,4,2,3,4,3,2,1186.0,6,0.0,291.0,1477.0,1,0,1,4,1839.0,0.0,0.0,1839.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,2.0,4,1,1957.0,0,2.0,416.0,5,5,2,0.0,87.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,8,4,257500.0
675.0,20.0,3,80.0,9200.0,1,3,3,0,4,0,12,2,2,0,2,6.0,6.0,1965.0,1965.0,1,1,6,6,0.0,3,4,1,3,4,3,5,892.0,6,0.0,244.0,1136.0,1,4,1,4,1136.0,0.0,0.0,1136.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,1.0,2,1,1965.0,2,1.0,384.0,5,5,2,420.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8,4,140000.0
676.0,145.0,3,31.5,2289.0,1,3,3,0,4,0,13,2,2,3,5,6.0,6.0,1978.0,1978.0,1,1,9,2,0.0,3,4,1,3,4,3,0,311.0,6,0.0,544.0,855.0,1,4,1,4,855.0,586.0,0.0,1441.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,4,1,1978.0,3,2.0,440.0,5,5,2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8,4,148500.0
677.0,70.0,4,60.0,9600.0,1,3,3,0,4,0,17,2,2,0,5,4.0,3.5,1900.0,1950.0,1,1,0,12,0.0,3,4,0,3,0,3,6,0.0,6,0.0,1095.0,1095.0,2,1,0,4,1095.0,679.0,0.0,1774.0,1.0,0.0,2.0,0.0,4.0,1.0,3,8.0,3,0.0,2,0,1920.0,3,3.0,779.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8,4,87000.0
678.0,30.0,3,52.0,9022.0,1,3,3,0,4,0,17,2,2,0,2,5.0,7.5,1924.0,2006.0,1,1,12,13,0.0,2,4,0,3,4,3,6,0.0,6,0.0,768.0,768.0,1,0,1,4,792.0,0.0,0.0,792.0,0.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,0.0,2,5,1924.0,3,1.0,240.0,1,1,0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8,4,109500.0
679.0,20.0,3,80.0,11844.0,1,0,3,0,4,0,22,2,2,0,2,8.0,5.0,2008.0,2008.0,3,1,12,13,405.625,2,4,2,0,4,2,6,0.0,6,0.0,1685.5,2046.0,1,0,1,4,2046.0,0.0,0.0,2046.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,2,1,2008.0,0,3.0,834.0,5,5,2,322.0,82.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,6,5,340037.5
680.0,20.0,3,69.0,9945.0,1,0,3,0,4,0,19,2,2,0,2,5.0,5.0,1961.0,1961.0,3,1,13,14,57.0,3,4,1,3,4,3,5,827.0,6,0.0,161.0,988.0,1,4,1,4,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,2,5,1963.0,3,2.0,572.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,8,4,128500.0
681.0,120.0,3,50.0,8012.0,1,3,3,0,4,0,20,2,2,4,2,6.0,5.0,1980.0,1980.0,1,1,9,10,0.0,3,4,1,2,4,3,1,543.0,1,0.0,261.0,923.0,1,4,1,4,923.0,0.0,0.0,923.0,0.0,0.0,2.0,0.0,2.0,1.0,3,5.0,6,1.0,4,1,1980.0,2,1.0,264.0,5,5,2,80.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,8,4,143000.0
682.0,50.0,2,55.0,4500.0,1,1,0,0,4,0,18,2,2,0,0,5.0,5.0,1932.0,2000.0,1,1,12,12,0.0,3,4,0,3,4,3,5,182.0,6,0.0,611.0,793.0,1,0,1,4,848.0,672.0,0.0,1520.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,2,5,1968.0,3,1.0,281.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8,0,159434.0
683.0,120.0,3,69.0,2887.0,1,3,1,0,4,0,4,2,2,0,2,6.0,5.0,1996.0,1997.0,1,1,13,14,0.0,3,4,2,2,4,2,2,1003.0,6,0.0,288.0,1291.0,1,0,1,4,1291.0,0.0,0.0,1291.0,1.0,0.0,1.0,0.0,2.0,1.0,2,6.0,6,1.0,2,1,1996.0,3,2.0,431.0,5,5,2,307.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,8,4,173000.0
684.0,20.0,3,90.0,11248.0,1,0,3,0,0,0,5,2,2,0,2,9.0,5.0,2002.0,2002.0,3,1,12,13,215.0,2,4,2,2,4,0,2,1059.0,6,0.0,567.0,1626.0,1,0,1,4,1668.0,0.0,0.0,1668.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,4,1,2002.0,0,3.0,702.0,5,5,2,257.0,45.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,8,4,285000.0
685.0,60.0,3,58.0,16770.0,1,1,3,0,1,0,15,2,2,0,5,7.0,5.0,1998.0,1998.0,1,1,12,13,30.0,2,4,2,2,4,3,6,0.0,6,0.0,1195.0,1195.0,1,2,1,4,1195.0,644.0,0.0,1839.0,0.0,0.0,2.0,1.0,4.0,1.0,3,7.0,6,0.0,2,1,1998.0,0,2.0,486.0,5,5,2,0.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,8,4,221000.0
686.0,145.0,3,69.0,5062.0,1,0,3,0,1,0,22,2,2,4,5,7.0,5.0,1984.0,1984.0,1,1,6,6,0.0,2,4,1,2,4,2,2,828.0,3,0.0,180.0,1190.0,1,2,1,4,1190.0,900.0,0.0,2090.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,2,1.0,4,1,1984.0,0,2.0,577.0,5,5,2,219.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,8,4,207500.0
687.0,60.0,1,84.0,10207.0,1,3,3,0,4,0,21,2,2,0,5,7.0,6.0,2007.0,2007.0,1,1,12,13,0.0,2,4,2,2,4,3,6,0.0,6,0.0,874.0,874.0,1,0,1,4,874.0,887.0,0.0,1761.0,0.0,0.0,3.0,0.0,3.0,1.0,2,7.0,6,0.0,2,1,2007.0,0,2.0,578.0,5,5,2,144.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,6,5,227875.0
688.0,145.0,1,69.0,5105.0,1,1,3,0,2,0,21,2,2,4,5,7.0,5.0,2004.0,2004.0,1,1,8,8,0.0,2,4,2,2,4,3,2,239.0,6,0.0,312.0,551.0,1,0,1,4,551.0,551.0,0.0,1102.0,0.0,0.0,2.0,1.0,2.0,1.0,2,4.0,6,0.0,2,5,2004.0,3,2.0,480.0,5,5,2,0.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,8,4,148800.0
689.0,20.0,3,60.0,8089.0,1,3,1,0,4,0,22,2,2,0,2,8.0,6.0,2007.0,2007.0,1,1,8,8,0.0,2,4,2,2,4,0,2,945.0,6,0.0,474.0,1419.0,1,0,1,4,1419.0,0.0,0.0,1419.0,1.0,0.0,2.0,0.0,2.0,1.0,2,7.0,6,1.0,2,1,2007.0,2,2.0,567.0,5,5,2,140.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,6,5,340037.5
690.0,120.0,3,61.0,7577.0,1,0,3,0,0,0,16,2,2,4,2,6.0,5.0,2005.0,2006.0,1,1,12,13,256.0,2,4,2,2,4,0,0,20.0,6,0.0,1342.0,1362.0,1,0,1,4,1362.0,0.0,0.0,1362.0,0.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,2,1,2005.0,2,2.0,460.0,5,5,2,192.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,8,4,194700.0
691.0,120.0,4,69.0,4426.0,1,3,3,0,4,0,5,2,2,4,2,6.0,5.0,2004.0,2004.0,1,1,12,13,147.0,2,4,2,2,4,1,2,697.0,6,0.0,151.0,848.0,1,0,1,4,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,2,3.0,6,1.0,4,1,2004.0,2,2.0,420.0,5,5,2,149.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,8,4,141000.0
692.0,60.0,3,104.0,17673.5,1,0,3,0,0,0,15,2,2,0,5,10.0,6.0,1994.0,1995.0,1,7,6,6,405.625,0,4,2,0,4,1,2,1455.0,6,0.0,989.0,2052.0,1,0,1,4,2155.125,1820.0,0.0,2747.625,0.0,0.0,3.0,1.0,4.0,1.0,0,10.0,6,2.0,0,1,1994.0,0,3.0,832.0,5,5,2,382.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,8,4,340037.5
693.0,60.0,3,42.0,17673.5,1,0,3,0,4,1,23,2,2,0,5,7.0,5.0,1989.0,1990.0,3,1,8,8,293.0,2,4,2,2,4,1,2,965.0,6,0.0,245.0,1210.0,1,0,1,4,1238.0,1281.0,0.0,2519.0,1.0,0.0,2.0,1.0,4.0,1.0,2,9.0,6,2.0,2,1,1989.0,2,2.0,628.0,5,5,2,320.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,8,4,335000.0
694.0,30.0,3,60.0,5400.0,1,3,3,0,0,2,17,2,2,0,2,5.0,6.0,1921.0,1968.0,1,1,8,8,0.0,3,4,0,3,4,3,6,0.0,6,0.0,1073.0,1073.0,1,0,1,4,1073.0,0.0,0.0,1073.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,2,5,1968.0,3,1.0,326.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,8,0,108480.0
695.0,50.0,4,51.0,6120.0,1,3,3,0,0,0,3,2,2,0,0,5.0,6.0,1936.0,1950.0,1,1,13,14,0.0,3,1,0,3,4,3,6,0.0,6,0.0,927.0,927.0,1,4,1,4,1067.0,472.0,0.0,1539.0,0.0,0.0,1.0,1.0,3.0,1.0,3,5.0,6,0.0,2,5,1995.0,3,2.0,576.0,5,5,2,112.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8,4,141500.0
696.0,20.0,3,54.0,13811.0,1,0,3,0,4,0,23,2,2,0,2,6.0,6.0,1987.0,1987.0,1,1,6,6,72.0,3,4,1,2,1,3,2,980.0,3,0.0,92.0,1112.0,1,2,1,4,1137.0,0.0,0.0,1137.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,4,1,1987.0,3,2.0,551.0,5,5,2,125.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8,4,176000.0
697.0,30.0,4,50.0,6000.0,1,3,3,0,4,0,3,2,2,0,2,5.0,7.0,1921.0,1950.0,1,1,13,15,0.0,3,4,1,3,4,3,3,616.0,6,0.0,0.0,616.0,1,2,1,4,616.0,0.0,0.0,616.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,2,5,1921.0,3,1.0,205.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8,4,89000.0
698.0,20.0,3,57.0,6420.0,1,0,3,0,4,0,7,2,2,0,2,5.0,7.0,1952.0,1952.0,1,1,13,14,0.0,3,4,2,0,1,2,3,210.0,0,0.0,219.0,980.0,1,1,1,0,1148.0,0.0,0.0,1148.0,0.0,0.0,1.0,0.0,2.0,1.0,3,6.0,6,0.0,2,5,1952.0,3,1.0,308.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,8,4,123500.0
699.0,20.0,3,65.0,8450.0,1,3,3,0,4,0,19,5,2,0,2,5.0,7.5,1965.0,2009.0,1,1,8,8,0.0,3,2,1,3,4,3,2,553.0,1,0.0,224.0,894.0,1,0,1,4,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,1.0,2,5,1973.0,3,1.0,336.0,5,5,2,416.0,144.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,8,4,138500.0
700.0,120.0,1,59.0,4282.0,1,1,3,0,4,0,21,2,2,4,2,7.0,5.0,2004.0,2004.0,1,1,8,8,0.0,2,4,2,2,4,2,2,16.0,6,0.0,1375.0,1391.0,1,0,1,4,1391.0,0.0,0.0,1391.0,0.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,0.0,2,1,2004.0,2,2.0,530.0,5,5,2,156.0,158.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8,4,196000.0
701.0,20.0,3,85.0,14331.0,1,3,3,0,4,0,23,2,2,0,2,8.0,5.0,2002.0,2002.0,3,1,12,13,405.625,2,4,2,0,4,1,2,1274.0,6,0.0,526.0,1800.0,1,0,1,4,1800.0,0.0,0.0,1800.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,2,1,2002.0,0,3.0,765.0,5,5,2,270.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8,4,312500.0
702.0,20.0,3,80.0,9600.0,1,3,3,0,4,0,14,2,2,0,2,7.0,5.0,1969.0,1969.0,3,1,6,6,168.0,3,4,1,3,4,3,6,0.0,6,0.0,1164.0,1164.0,1,4,1,4,1164.0,0.0,0.0,1164.0,0.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,0.0,2,1,1969.0,3,2.0,528.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0,4,140000.0
703.0,60.0,3,82.0,12438.0,1,0,3,0,4,0,22,2,2,0,5,8.0,5.0,2006.0,2006.0,3,1,12,13,405.625,0,4,2,0,1,3,6,0.0,6,0.0,1234.0,1234.0,1,0,1,4,1264.0,1312.0,0.0,2576.0,0.0,0.0,2.0,1.0,4.0,1.0,0,10.0,6,1.0,2,3,2006.0,0,3.0,666.0,5,5,2,324.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,6,5,340037.5
704.0,145.0,4,76.0,7630.0,1,3,3,0,4,0,17,1,2,1,5,5.0,7.5,1900.0,1996.0,1,1,13,14,0.0,3,2,0,2,4,3,6,0.0,6,0.0,360.0,360.0,1,2,1,4,1032.0,780.0,0.0,1812.0,0.0,0.0,2.0,0.0,4.0,1.0,2,8.0,6,1.0,3,5,1999.0,3,2.0,672.0,5,5,0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,8,4,140000.0
705.0,20.0,3,70.0,8400.0,1,3,3,0,4,0,5,2,2,0,2,7.0,5.0,2004.0,2005.0,1,1,12,13,109.0,2,4,2,2,4,0,2,712.0,6,0.0,761.0,1473.0,1,0,1,4,1484.0,0.0,0.0,1484.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,0.0,2,1,2004.0,2,2.0,606.0,5,5,2,0.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,8,4,213000.0
706.0,145.0,4,70.0,5600.0,1,3,3,0,4,0,9,2,2,1,5,4.0,5.0,1930.0,1950.0,3,1,12,15,0.0,1,1,3,3,2,4,4,0.0,4,0.0,0.0,42.0,1,1,0,4,372.0,720.0,0.0,1092.0,0.0,0.0,2.0,0.0,3.0,1.0,1,7.0,4,0.0,2,1,1893.5,1,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,8,4,55000.0
707.0,20.0,3,69.0,17673.5,1,1,2,0,1,2,4,2,2,0,2,7.0,5.0,1971.0,2002.0,1,1,9,10,351.0,3,4,1,2,4,1,2,1219.0,6,0.0,424.0,1643.0,1,4,1,4,1824.0,0.0,0.0,1824.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,2.0,4,1,1971.0,3,2.0,739.0,5,5,2,380.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,8,4,302000.0
708.0,120.0,3,48.0,6240.0,1,3,3,0,4,0,16,2,2,4,2,8.0,5.0,2006.0,2006.0,3,1,8,8,176.0,2,4,2,2,4,3,2,863.0,6,0.0,461.0,1324.0,1,0,1,4,1324.0,0.0,0.0,1324.0,1.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,2,1,2006.0,0,2.0,550.0,5,5,2,192.0,38.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,8,4,254000.0
709.0,60.0,3,65.0,9018.0,1,0,3,0,4,0,8,2,2,0,5,7.0,5.0,2007.0,2007.0,3,1,12,13,0.0,2,4,2,2,4,0,6,0.0,6,0.0,728.0,728.0,1,0,1,4,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,2,1,2007.0,0,2.0,400.0,5,5,2,100.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,6,5,179540.0
710.0,20.0,3,69.0,7162.0,1,0,3,0,4,0,19,2,2,0,2,5.0,7.0,1966.0,1966.0,1,1,6,6,41.0,3,4,2,3,4,3,6,0.0,6,0.0,876.0,876.0,1,4,1,4,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,2,1,1966.0,3,1.0,408.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,8,0,109900.0
711.0,30.0,3,56.0,4130.0,1,0,3,0,4,0,3,2,2,0,2,3.0,6.0,1935.0,2003.0,1,1,12,13,0.0,2,4,1,3,4,3,6,0.0,6,0.0,270.0,270.0,1,2,1,4,729.0,0.0,0.0,729.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,1,0.0,2,1,1893.5,1,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8,4,52000.0
712.0,50.0,0,66.0,8712.0,1,3,1,0,4,1,9,2,2,0,0,4.0,7.0,1900.0,1950.0,1,1,8,8,0.0,3,4,4,3,4,2,6,0.0,6,0.0,859.0,859.0,1,2,1,4,859.0,319.0,0.0,1178.0,0.0,0.0,1.0,0.0,2.0,1.0,3,7.0,6,0.0,2,5,1964.0,2,1.0,384.0,5,5,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,8,0,102776.0
713.0,120.0,3,40.0,4671.0,1,0,1,0,4,0,22,2,2,4,2,8.0,5.0,1988.0,1989.0,1,1,6,6,0.0,2,4,2,2,4,2,2,767.0,6,0.0,461.0,1228.0,1,2,1,4,1228.0,0.0,0.0,1228.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,2,1,1988.0,0,2.0,472.0,5,5,2,168.0,120.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,8,4,189000.0
714.0,145.0,3,60.0,9873.0,1,3,3,0,4,0,3,6,2,1,2,4.0,5.0,1970.0,1970.0,1,1,6,6,160.0,3,4,1,3,4,0,0,789.0,6,0.0,171.0,960.0,2,4,0,4,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,2,5,1970.0,3,2.0,576.0,5,5,2,0.0,170.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8,4,129000.0
715.0,60.0,3,69.0,13517.0,1,0,3,0,1,0,19,5,2,0,5,6.0,7.5,1976.0,2005.0,1,1,6,10,289.0,2,4,1,3,4,3,2,533.0,6,0.0,192.0,725.0,1,0,1,4,725.0,754.0,0.0,1479.0,0.0,0.0,2.0,1.0,3.0,1.0,2,6.0,6,0.0,2,1,1976.0,2,2.0,475.0,5,5,2,0.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,8,4,130500.0
716.0,20.0,3,78.0,10140.0,1,3,3,0,4,0,14,2,2,0,2,6.0,5.0,1974.0,1974.0,3,1,6,6,174.0,3,4,1,2,4,3,6,0.0,6,0.0,1064.0,1064.0,1,4,1,4,1350.0,0.0,0.0,1350.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,4,1,1974.0,2,2.0,478.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8,4,165000.0
717.0,70.0,4,60.0,10800.0,1,3,0,0,4,0,17,2,2,0,5,7.0,7.5,1890.0,1998.0,1,1,13,13,0.0,3,2,0,3,4,3,6,0.0,6,0.0,718.0,718.0,1,0,1,4,1576.0,978.0,0.0,2554.0,0.0,0.0,1.0,1.0,3.0,1.0,3,8.0,6,0.0,2,5,1996.0,3,2.0,704.0,5,5,1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,8,4,159500.0
718.0,20.0,3,80.0,10000.0,1,3,3,0,4,0,14,2,2,0,2,5.0,6.0,1973.0,2000.0,1,1,6,6,0.0,3,4,1,2,4,3,1,1084.0,6,0.0,92.0,1176.0,1,2,1,4,1178.0,0.0,0.0,1178.0,0.0,0.0,1.0,1.0,3.0,1.0,2,5.0,6,1.0,1,1,1973.0,3,2.0,439.0,5,5,2,224.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,8,4,157000.0
719.0,60.0,3,96.0,10542.0,1,3,3,0,4,0,15,2,2,0,5,7.0,5.0,1993.0,1994.0,3,1,13,7,405.625,2,4,2,2,4,1,2,1173.0,6,0.0,138.0,1311.0,1,0,1,4,1325.0,1093.0,0.0,2418.0,1.0,0.0,2.0,1.0,3.0,1.0,2,9.0,6,1.0,4,1,1993.0,2,3.0,938.25,5,5,2,250.0,154.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,8,4,340037.5
720.0,20.0,3,69.0,9920.0,1,0,3,0,4,0,5,2,2,0,2,5.0,6.0,1969.0,1969.0,1,1,6,10,0.0,3,4,1,2,4,1,0,523.0,6,0.0,448.0,971.0,1,4,1,4,971.0,0.0,0.0,971.0,0.0,0.0,1.0,1.0,3.0,1.0,3,5.0,6,1.0,3,1,1969.0,3,1.0,300.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8,4,128500.0
721.0,120.0,3,69.0,6563.0,1,0,2,0,1,1,22,2,2,0,2,8.0,5.0,1985.0,1985.0,1,1,6,6,0.0,2,4,2,2,4,1,2,1148.0,6,0.0,594.0,1742.0,1,4,1,4,1742.0,0.0,0.0,1742.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,4,1,1985.0,2,2.0,564.0,5,5,2,114.0,28.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,8,4,275000.0
