Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
623.0,3.044522437723423,3,71.0,7064.0,1,1,3,3,0,4,0,19,2,2,0,2,5.0,2.449489742783178,5.830951894845301,5.830951894845301,1,1,9,10,1,5.0369526024136295,3,4,1,4,4,3,1,23.664319132398465,6,0.0,20.493901531919196,980.0,1,4,1,5,31.304951684997057,0.0,0.0,31.304951684997057,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,3,5,3.258096538021482,3,2.0,484.0,5,5,2,5.262690188904886,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,135000.0
624.0,4.983606621708336,1,69.0,2117.0,1,1,3,3,0,4,0,21,2,2,4,5,6.0,2.23606797749979,3.3166247903554,3.3166247903554,1,1,8,8,1,6.007891384793515,2,4,2,2,4,3,2,20.493901531919196,6,0.0,18.33030277982336,756.0,1,0,1,5,27.49545416973504,27.49545416973504,0.0,38.88444419044716,0.0,0.0,2.0,1.0,2.0,1.0,2,4.0,6,1.0,5,5,2.4849066497880004,3,2.0,440.0,5,5,2,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2007.0,8,4,168500.0
625.0,4.110873864173311,3,80.0,10400.0,1,1,3,3,0,4,0,14,2,2,0,5,6.0,2.23606797749979,6.244997998398398,6.244997998398398,1,1,12,13,2,0.0,3,4,1,4,4,3,5,15.716233645501712,6,0.0,22.02271554554524,732.0,1,2,1,5,31.811947441173732,27.892651361962706,0.0,42.30839160261236,1.0,0.0,1.0,1.4142135623730951,4.0,1.0,3,8.0,3,1.0,5,1,3.6888794541139363,2,2.0,484.0,5,5,2,5.003946305945459,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2006.0,8,4,165150.0
626.0,3.044522437723423,3,87.0,10000.0,1,1,0,3,0,0,0,12,2,2,0,2,6.0,2.449489742783178,7.0,7.0,3,1,13,14,1,5.568344503761097,3,4,1,4,4,3,6,0.0,6,0.0,33.406586176980134,1116.0,1,4,1,5,33.406586176980134,0.0,0.0,33.406586176980134,0.0,0.0,1.0,1.0,3.0,1.0,3,5.0,6,0.0,3,1,3.912023005428146,3,2.0,440.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2.0,2010.0,8,4,160000.0
627.0,3.044522437723423,3,69.0,12342.0,1,1,0,3,0,4,0,12,2,2,0,2,5.0,2.23606797749979,7.14142842854285,5.744562646538029,3,1,13,14,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,31.272991542223778,978.0,1,4,1,5,37.70941526992961,0.0,0.0,37.70941526992961,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,2,1.0,5,1,3.9512437185814275,2,1.0,286.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,0.0,8.0,2007.0,8,4,139900.0
628.0,4.394449154672439,3,80.0,9600.0,1,1,3,3,0,4,0,12,2,2,0,7,6.0,2.449489742783178,7.483314773547883,6.244997998398398,1,1,0,0,1,5.10594547390058,3,4,1,4,4,0,1,25.96150997149434,3,0.0,18.708286933869708,1156.0,1,0,1,5,38.98717737923585,0.0,0.0,38.98717737923585,1.0,0.0,1.0,0.0,3.0,1.0,3,7.0,6,1.4142135623730951,2,2,4.04305126783455,2,1.0,364.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3.0,2010.0,8,4,153000.0
629.0,4.110873864173311,3,70.0,11606.0,1,1,0,1,0,4,2,12,2,2,0,5,5.0,2.23606797749979,6.48074069840786,6.48074069840786,1,1,9,10,1,5.262690188904886,3,4,2,2,4,0,5,25.495097567963924,6,0.0,19.748417658131498,1040.0,1,4,1,5,32.2490309931942,32.2490309931942,0.0,45.60701700396552,0.0,0.0,1.0,1.4142135623730951,4.5,1.0,1,9.0,6,1.4142135623730951,5,1,3.7612001156935624,3,2.0,504.0,5,5,2,5.817111159963204,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9.0,2007.0,8,3,135000.0
630.0,4.394449154672439,3,82.0,9020.0,1,1,3,3,0,0,0,12,1,2,0,7,6.0,2.23606797749979,6.855654600401044,6.855654600401044,1,7,9,14,1,5.560681631015528,3,4,1,4,4,1,2,24.979991993593593,5,0.0,16.97056274847714,1248.0,1,4,1,5,36.742346141747674,0.0,0.0,36.742346141747674,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,0.0,3,1,3.871201010907891,2,2.0,520.0,5,5,2,5.176149732573829,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,6.0,2008.0,8,4,168500.0
631.0,4.2626798770413155,4,50.0,9000.0,1,0,3,3,0,0,0,17,0,2,0,5,5.0,2.449489742783178,11.224972160321824,4.47213595499958,1,1,12,13,2,0.0,3,4,0,1,0,3,6,0.0,6,0.0,25.219040425836983,636.0,1,4,1,0,33.0,25.709920264364882,0.0,41.83300132670378,0.0,0.0,1.0,0.0,3.0,1.0,0,8.0,6,0.0,3,5,4.31748811353631,3,1.0,240.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,6.0,2006.0,8,0,124000.0
632.0,4.795790545596741,3,34.0,4590.0,1,1,3,3,0,4,0,16,2,2,3,2,8.0,2.23606797749979,2.23606797749979,2.23606797749979,1,1,12,13,3,4.6913478822291435,2,4,2,2,1,2,2,4.898979485566356,6,0.0,39.11521443121589,1554.0,1,0,1,5,39.42080668885405,0.0,0.0,39.42080668885405,0.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,2,1,1.791759469228055,2,2.0,627.0,5,5,2,5.056245805348308,4.30406509320417,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2007.0,8,4,209500.0
633.0,3.044522437723423,3,85.0,11900.0,1,1,3,3,0,4,0,14,2,2,0,2,7.0,2.23606797749979,5.830951894845301,5.830951894845301,3,1,9,10,1,5.3471075307174685,3,2,1,4,4,3,0,28.6705423736629,6,0.0,23.748684174075834,1386.0,1,4,1,5,37.5632799419859,0.0,0.0,37.5632799419859,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,1.0,5,1,3.5553480614894135,0,2.0,544.0,5,5,2,5.262690188904886,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2009.0,8,3,82500.0
634.0,3.044522437723423,3,80.0,9250.0,1,1,3,3,0,0,0,12,2,2,0,2,5.0,2.6457513110645907,7.54983443527075,2.449489742783178,1,1,13,14,2,0.0,3,4,1,4,4,3,1,21.908902300206645,3,0.0,10.392304845413264,1056.0,1,4,1,5,32.49615361854384,0.0,0.0,32.49615361854384,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,3,1,4.060443010546419,3,1.0,260.0,5,5,2,5.968707559985366,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2007.0,8,4,139400.0
635.0,4.51085950651685,3,64.0,6979.0,1,1,3,3,0,4,0,17,2,2,2,6,6.0,2.23606797749979,5.5677643628300215,5.5677643628300215,1,1,9,10,2,0.0,3,4,1,4,4,3,2,32.49615361854384,6,0.0,0.0,1056.0,1,2,1,5,32.49615361854384,0.0,0.0,32.49615361854384,1.4142135623730951,0.0,0.0,0.0,0.5,1.0,3,4.0,6,0.0,3,5,3.4657359027997265,3,2.0,576.0,5,5,2,5.579729825986222,4.04305126783455,0.0,0.0,0.0,0.0,3,0,3,0.0,6.0,2010.0,8,4,144000.0
636.0,4.983606621708336,2,60.0,10896.0,1,2,3,0,0,4,0,18,1,2,1,3,6.0,2.6457513110645907,9.848857801796104,4.0,3,1,12,13,2,0.0,1,4,1,4,0,3,3,16.0,6,0.0,34.40930106817051,1440.0,1,0,1,0,37.94733192202055,37.94733192202055,0.0,52.41779278069614,0.0,0.0,2.0,0.0,4.5,1.0,1,10.0,6,0.0,3,6,4.774912960575186,1,0.0,0.0,3,3,0,0.0,4.709530201312334,0.0,0.0,0.0,0.0,3,4,1,0.0,3.0,2007.0,8,0,200000.0
637.0,3.4339872044851463,4,51.0,6120.0,1,1,3,3,0,4,0,3,2,2,0,2,2.0,1.8708286933869707,8.660254037844387,7.810249675906654,1,1,0,0,2,0.0,1,1,0,4,0,3,6,0.0,6,0.0,16.24807680927192,264.0,3,1,0,0,28.284271247461902,0.0,0.0,28.284271247461902,0.0,0.0,1.0,0.0,1.0,1.0,1,4.0,0,1.0,4,6,4.774912960575186,1,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1.0,2009.0,5,4,60000.0
638.0,4.983606621708336,4,50.0,6000.0,1,1,3,3,0,4,0,17,2,2,1,0,5.0,2.0,7.54983443527075,7.54983443527075,1,1,13,14,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,28.478061731796284,811.0,1,4,1,0,28.478061731796284,24.0,0.0,37.242448899072144,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,0.0,3,3,4.060443010546419,3,1.0,256.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2009.0,8,4,93000.0
639.0,3.4339872044851463,3,67.0,8777.0,1,1,3,3,0,4,0,7,1,2,0,2,5.0,2.6457513110645907,10.04987562112089,7.810249675906654,1,1,8,14,2,0.0,3,4,1,1,4,3,6,0.0,6,0.0,28.21347195933177,796.0,1,2,1,0,28.21347195933177,0.0,0.0,28.21347195933177,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,3,6,4.774912960575186,1,0.0,0.0,3,3,1,5.796057750765372,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,5.0,2008.0,8,4,85000.0
640.0,4.795790545596741,3,53.0,3982.0,1,1,3,3,0,4,0,0,2,2,4,2,8.0,2.23606797749979,2.23606797749979,2.23606797749979,3,1,12,13,2,0.0,2,4,2,2,1,0,2,33.97057550292606,6,0.0,19.131126469708992,1520.0,1,0,1,5,39.585350825778974,0.0,0.0,39.585350825778974,1.0,0.0,2.0,0.0,1.0,1.0,0,7.0,6,1.0,2,1,1.791759469228055,0,3.0,648.0,5,5,2,5.746203190540153,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2006.0,6,5,264561.0
641.0,4.795790545596741,3,62.0,12677.0,1,1,0,3,0,4,0,16,2,2,4,2,8.0,2.23606797749979,2.8284271247461903,2.6457513110645907,3,1,8,8,1,6.007891384793515,0,4,2,0,4,1,2,34.899856733230294,6,0.0,17.320508075688775,1518.0,1,0,1,5,38.961519477556315,0.0,0.0,38.961519477556315,0.0,0.0,1.0,1.0,1.0,1.0,0,6.0,6,1.0,2,1,2.1972245773362196,2,2.0,588.0,5,5,2,5.225746673713202,4.948759890378168,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2008.0,8,4,274000.0
642.0,4.110873864173311,1,69.0,7050.0,1,1,3,3,0,4,0,21,2,2,0,5,7.0,2.23606797749979,3.1622776601683795,3.1622776601683795,1,1,12,13,2,0.0,2,4,2,2,4,3,2,27.16615541441225,6,0.0,17.86057109949175,1057.0,1,0,1,5,32.51153641401772,29.5296461204668,0.0,43.9203825119955,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,5,1,2.3978952727983707,0,2.0,650.0,5,5,2,0.0,5.14166355650266,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2007.0,8,4,226000.0
643.0,4.394449154672439,3,75.0,13860.0,1,1,3,3,0,4,0,12,2,2,0,7,8.0,2.6457513110645907,6.244997998398398,4.0,1,1,9,14,2,0.0,2,4,1,2,4,1,2,37.54996671103717,6,0.0,23.280893453645632,1952.0,1,2,1,5,44.721359549995796,26.5329983228432,0.0,52.0,1.0,0.0,2.0,1.0,4.0,1.0,0,9.0,6,1.5811388300841898,5,1,3.6888794541139363,0,2.0,538.0,5,5,2,5.598421958998375,4.718498871295094,0.0,0.0,0.0,0.0,3,2,1,0.0,7.0,2009.0,8,4,340037.5
644.0,4.110873864173311,3,80.0,10793.0,1,1,3,3,0,4,0,14,6,2,0,5,5.0,2.23606797749979,6.48074069840786,6.48074069840786,4,1,14,6,1,5.575949103146316,3,4,1,4,4,3,5,22.20360331117452,1,0.0,0.0,780.0,1,0,1,5,27.92848008753788,28.982753492378876,0.0,40.24922359499622,0.0,0.0,2.0,1.0,4.0,1.0,3,7.0,2,0.0,3,1,3.7612001156935624,0,2.0,462.0,5,5,2,5.342334251964811,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,4.0,2007.0,8,4,152000.0
645.0,3.044522437723423,1,85.0,9187.0,1,1,3,3,0,4,0,21,2,2,0,2,9.0,2.23606797749979,1.4142135623730951,1.4142135623730951,1,1,5,5,3,5.093750200806762,0,4,2,0,4,2,2,33.481338085566414,6,0.0,25.39685019840059,1766.0,1,0,1,5,42.02380277890139,0.0,0.0,42.02380277890139,1.0,0.0,2.0,1.0,2.0,1.0,0,7.0,6,1.0,2,1,1.0986122886681098,0,3.0,478.0,5,5,2,5.278114659230517,4.875197323201151,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2009.0,6,5,340037.5
646.0,3.044522437723423,3,69.0,10530.0,1,1,0,3,0,0,0,12,2,2,0,2,6.0,2.23606797749979,6.324555320336759,6.324555320336759,3,1,9,10,2,0.0,3,4,1,4,4,3,0,16.792855623746664,3,0.0,25.768197453450252,981.0,1,4,1,5,31.32091952673165,0.0,0.0,31.32091952673165,1.0,0.0,1.0,1.0,3.0,1.0,3,5.0,6,0.0,3,5,3.4965075614664802,3,2.0,576.0,5,5,2,0.0,5.14166355650266,0.0,0.0,0.0,0.0,3,4,1,0.0,3.0,2007.0,8,4,143250.0
647.0,3.044522437723423,3,60.0,7200.0,1,1,3,3,0,4,0,12,2,2,0,2,5.0,2.23606797749979,7.810249675906654,7.810249675906654,3,1,8,8,2,0.0,3,4,1,3,2,4,4,0.0,4,0.0,0.0,42.0,1,2,1,5,32.37282811247729,0.0,0.0,32.37282811247729,0.0,0.0,1.0,0.0,3.0,1.0,3,7.0,2,0.0,3,5,4.127134385045092,3,2.0,420.0,5,5,2,0.0,3.332204510175204,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2008.0,8,4,98300.0
648.0,3.044522437723423,3,85.0,10452.0,1,1,0,3,0,4,0,7,2,2,0,2,6.0,2.23606797749979,7.615773105863909,7.615773105863909,3,1,13,14,3,5.37989735354046,3,4,1,4,4,2,5,22.360679774997898,6,0.0,24.372115213907882,1094.0,1,0,1,5,33.075670817082454,0.0,0.0,33.075670817082454,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,1.4142135623730951,2,1,4.07753744390572,2,2.0,495.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2008.0,8,4,155000.0
649.0,4.110873864173311,3,70.0,7700.0,1,1,3,3,0,4,0,12,4,2,0,5,6.0,2.23606797749979,6.708203932499369,6.708203932499369,1,1,8,8,1,5.863631175598097,3,4,1,4,4,3,6,0.0,6,0.0,27.49545416973504,756.0,1,4,1,5,32.41913015489465,28.071337695236398,0.0,42.883563284783136,0.0,0.0,1.0,1.0,4.0,1.0,3,7.0,6,1.0,5,1,3.828641396489095,3,2.0,442.0,5,5,2,0.0,4.8283137373023015,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2010.0,8,4,155000.0
650.0,4.983606621708336,4,31.5,1936.0,1,1,3,3,0,4,0,10,2,2,3,6,4.0,2.449489742783178,6.4031242374328485,6.4031242374328485,1,1,5,5,2,0.0,3,4,1,2,4,0,1,11.445523142259598,2,0.0,0.0,630.0,1,2,1,5,25.099800796022265,0.0,0.0,25.099800796022265,1.0,0.0,1.0,0.0,1.0,1.0,3,3.0,6,0.0,3,6,4.774912960575186,1,0.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,12.0,2007.0,8,4,84500.0
651.0,4.110873864173311,1,65.0,8125.0,1,1,3,3,0,4,0,21,2,2,0,5,7.0,2.449489742783178,2.0,2.0,1,1,5,5,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,28.513154858766505,813.0,1,0,1,5,28.6705423736629,29.03446228191595,0.0,40.80441152620633,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,3,1,1.6094379124341003,2,2.0,562.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2008.0,8,4,205950.0
652.0,4.2626798770413155,3,60.0,9084.0,1,1,3,3,0,4,0,7,0,2,0,5,4.0,2.23606797749979,8.426149773176359,7.810249675906654,1,1,8,8,2,0.0,3,4,1,4,4,2,6,0.0,6,0.0,27.477263328068172,755.0,1,4,1,5,27.477263328068172,27.477263328068172,0.0,38.8587184554509,1.0,0.0,1.0,0.0,4.0,1.0,3,7.0,6,1.0,2,5,4.276666119016055,3,1.0,296.0,1,4,1,4.795790545596741,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,10.0,2009.0,8,4,108000.0
653.0,4.110873864173311,3,70.0,8750.0,1,1,3,3,0,4,0,5,2,2,0,5,7.0,2.23606797749979,3.872983346207417,3.872983346207417,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,29.664793948382652,880.0,1,0,1,5,30.14962686336267,28.407745422683583,0.0,41.42463035441596,0.0,0.0,2.0,1.0,2.0,1.0,2,7.0,6,1.0,5,1,2.772588722239781,2,2.0,512.0,5,5,2,0.0,4.795790545596741,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,191000.0
654.0,3.9318256327243257,4,60.0,10320.0,1,0,3,3,0,4,0,9,2,2,0,0,6.0,2.6457513110645907,10.246950765959598,4.0,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,27.49545416973504,756.0,1,0,1,5,27.49545416973504,26.70205984563738,0.0,38.3275357934736,0.0,0.0,1.0,0.0,3.0,1.0,3,7.0,6,0.0,3,5,4.663439094112067,3,1.0,216.0,5,5,2,4.060443010546419,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,6.0,2008.0,8,4,135000.0
655.0,3.044522437723423,3,91.0,10437.0,1,1,0,3,0,4,0,15,2,2,0,2,8.0,2.449489742783178,4.0,4.0,3,1,8,8,1,6.007891384793515,2,2,2,2,4,1,2,41.182520563948,6,0.0,20.322401432901575,2052.0,1,0,1,5,45.967379738244816,0.0,0.0,45.967379738244816,1.0,0.0,2.0,1.0,2.0,1.0,2,7.0,6,1.0,5,1,2.833213344056216,0,3.0,839.0,5,5,2,5.4680601411351315,3.8501476017100584,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2008.0,8,4,340037.5
656.0,4.983606621708336,4,31.5,1680.0,1,1,3,3,0,4,0,2,2,2,3,5,6.0,2.23606797749979,6.324555320336759,6.324555320336759,1,1,6,7,1,5.945420608606575,3,4,1,4,4,3,6,0.0,6,0.0,22.9128784747792,525.0,1,4,1,5,22.9128784747792,23.811761799581316,0.0,33.04542328371661,0.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,0.0,3,5,3.713572066704308,3,1.0,264.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3.0,2010.0,8,3,88000.0
657.0,3.044522437723423,3,72.0,10007.0,1,1,0,3,0,4,0,12,2,2,0,2,5.0,2.6457513110645907,7.211102550927978,2.23606797749979,1,1,6,6,1,4.007333185232471,2,4,1,4,4,3,0,28.39013913315678,6,0.0,15.716233645501712,1053.0,1,0,1,5,32.449961479175904,0.0,0.0,32.449961479175904,1.0,0.0,1.0,1.0,3.0,1.0,2,5.0,6,0.0,3,1,3.970291913552122,2,1.0,312.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,8.0,2008.0,8,4,145500.0
658.0,4.2626798770413155,3,60.0,7200.0,1,1,3,1,0,4,1,6,2,2,0,5,7.0,2.449489742783178,8.94427190999916,3.3166247903554,1,1,11,15,2,0.0,3,1,0,2,4,3,6,0.0,6,0.0,27.85677655436824,776.0,1,4,1,5,29.171904291629644,25.514701644346147,0.0,38.7556447501522,0.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,1.0,2,1,4.394449154672439,2,1.0,270.0,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,2.0,2008.0,8,4,149000.0
659.0,3.9318256327243257,3,78.0,17503.0,1,1,3,3,0,4,0,12,0,2,0,0,6.0,2.23606797749979,7.937253933193772,7.810249675906654,1,1,12,13,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,30.199337741083,912.0,1,4,1,5,30.199337741083,23.366642891095847,0.0,38.18376618407357,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,1.0,2,1,4.1588830833596715,3,1.0,330.0,5,5,2,5.262690188904886,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1.0,2010.0,8,0,97500.0
660.0,3.044522437723423,3,75.0,9937.0,1,1,3,3,0,0,0,7,2,2,0,2,5.0,2.6457513110645907,6.855654600401044,3.4641016151377544,3,1,8,8,2,0.0,3,2,2,4,4,3,1,25.238858928247925,6,0.0,29.13760456866693,1486.0,1,0,1,5,38.54867053479276,0.0,0.0,38.54867053479276,1.0,0.0,1.0,0.0,3.0,1.0,3,7.0,6,0.0,3,5,3.784189633918261,0,2.0,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,3.0,2009.0,8,4,167000.0
661.0,4.110873864173311,3,69.0,12384.0,1,1,3,3,0,1,0,14,2,2,0,5,7.0,2.6457513110645907,5.916079783099616,5.916079783099616,1,1,9,10,1,5.455321115357702,3,4,1,2,4,3,6,0.0,6,0.0,28.160255680657446,793.0,1,4,1,5,33.793490497431605,28.160255680657446,0.0,43.98863489584554,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,5,1,3.58351893845611,2,2.0,550.0,5,5,2,0.0,4.736198448394496,0.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2007.0,8,4,197900.0
662.0,4.110873864173311,3,52.0,17673.5,1,1,1,3,0,1,0,15,2,2,0,5,8.0,2.6457513110645907,4.123105625617661,2.449489742783178,3,1,12,13,1,6.007891384793515,2,4,2,2,1,3,2,36.89173349139343,5,0.0,9.38083151964686,1629.0,1,0,1,5,41.060930335295616,27.60434748368452,0.0,49.47726750741192,1.0,0.0,2.0,1.0,4.0,1.0,2,8.0,6,1.0,5,1,2.8903717578961645,2,3.0,711.0,5,5,2,6.042632833682381,4.343805421853684,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,340037.5
663.0,3.044522437723423,3,107.5,13560.0,1,1,3,3,0,0,0,12,2,2,0,2,6.0,1.8708286933869707,6.557438524302,6.557438524302,3,1,13,14,1,5.37989735354046,3,4,1,1,0,3,6,0.0,6,0.0,37.30951621235526,1392.0,1,2,1,5,37.30951621235526,0.0,0.0,37.30951621235526,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,1,1.4142135623730951,5,1,3.784189633918261,2,2.0,576.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,110000.0
664.0,4.454347296253507,3,90.0,10012.0,1,1,3,3,0,4,0,7,2,2,0,6,4.0,2.23606797749979,6.244997998398398,6.244997998398398,1,1,9,10,2,0.0,3,4,1,2,4,0,1,30.331501776206203,5,0.0,6.164414002968976,1138.0,1,4,1,5,34.36568055487916,0.0,0.0,34.36568055487916,1.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,3,5,3.6375861597263857,2,2.0,588.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,4.0,2008.0,8,4,137500.0
665.0,3.044522437723423,3,49.0,17673.5,1,1,1,3,0,1,0,21,6,2,0,2,8.0,2.23606797749979,2.449489742783178,2.23606797749979,1,1,12,13,2,0.0,2,4,2,0,4,2,2,41.48493702538308,6,0.0,18.867962264113206,2052.0,1,0,1,5,45.79301256742124,0.0,0.0,45.79301256742124,1.0,0.0,1.0,1.0,1.0,1.0,0,8.0,6,1.0,0,1,1.9459101490553132,0,3.0,938.25,5,5,2,5.262690188904886,5.14166355650266,0.0,0.0,0.0,0.0,3,4,1,0.0,1.0,2006.0,6,5,340037.5
666.0,4.110873864173311,3,106.0,11194.0,1,1,0,3,0,0,0,8,2,2,0,5,8.0,2.23606797749979,3.3166247903554,3.3166247903554,1,1,12,13,1,3.713572066704308,2,4,2,2,4,3,6,0.0,6,0.0,37.49666651850535,1406.0,1,0,1,5,38.13135192987524,21.95449840010015,0.0,44.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,5,1,2.4849066497880004,2,2.0,504.0,5,5,2,5.241747015059643,4.8283137373023015,0.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2006.0,8,4,230500.0
667.0,4.110873864173311,3,69.0,17673.5,1,1,0,3,0,4,0,12,2,2,0,5,6.0,2.23606797749979,6.782329983125268,5.656854249492381,0,5,9,10,0,4.736198448394496,3,2,1,2,4,3,3,13.674794331177344,5,0.0,10.535653752852738,1021.0,1,4,1,5,38.27531841800928,30.24896692450835,0.0,48.78524367060187,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,5,1.0,4,4,3.8501476017100584,3,2.0,596.0,5,5,2,0.0,5.14166355650266,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2007.0,8,0,129000.0
668.0,3.044522437723423,3,65.0,8125.0,1,1,3,3,0,4,0,20,2,2,0,2,6.0,2.23606797749979,4.123105625617661,3.605551275463989,1,1,6,6,1,5.556828061699537,3,4,2,2,4,3,2,33.734255586866,6,0.0,16.431676725154983,1408.0,1,0,1,5,40.97560249709576,0.0,0.0,40.97560249709576,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,1,1,2.8903717578961645,2,2.0,575.0,5,5,2,5.41610040220442,3.7612001156935624,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2008.0,8,4,193500.0
669.0,3.044522437723423,3,69.0,14175.0,1,1,3,0,0,0,1,19,2,2,0,2,5.0,2.449489742783178,7.416198487095663,4.898979485566356,1,1,5,14,2,0.0,3,4,1,4,4,3,5,31.432467291003423,6,0.0,14.142135623730951,1188.0,1,2,1,5,37.907782842049734,0.0,0.0,37.907782842049734,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,3,1.0,5,5,2.5649493574615367,3,2.0,576.0,5,5,2,5.720311776607412,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2006.0,8,4,168000.0
